2025-03-09,13:04:49,SYSTEM,Face recognition started.
2025-03-09,13:04:49,SYSTEM,Switching to virtual environment.
2025-03-09,13:04:50,SYSTEM,Face recognition started.
2025-03-09,13:04:57,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,13:05:05,SYSTEM,Face recognition stopped.
2025-03-09,14:59:07,SYSTEM,Face recognition started.
2025-03-09,14:59:07,SYSTEM,Switching to virtual environment.
2025-03-09,14:59:08,SYSTEM,Face recognition started.
2025-03-09,14:59:12,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,14:59:48,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,14:59:48,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:00:28,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:00:51,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:00:51,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:00:54,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:00:59,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:00:59,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:00,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:00,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:00,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:00,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:00,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:00,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:00,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:01,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:01,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:01,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:01,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:02,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:02,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:02,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:02,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:03,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:03,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:03,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:04,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:04,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:04,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:04,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:04,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:04,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:05,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:05,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:05,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:05,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:05,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:05,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:06,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:06,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:06,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:06,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:07,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:07,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:07,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:07,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:07,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:11,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:11,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:12,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:12,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:12,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:12,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:12,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:12,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:13,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:13,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:20,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:24,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:31,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:36,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:37,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:37,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:37,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:38,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:38,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,15:01:40,SYSTEM,Face recognition stopped.
2025-03-09,15:02:00,SYSTEM,Face recognition started.
2025-03-09,15:02:00,SYSTEM,Switching to virtual environment.
2025-03-09,15:02:01,SYSTEM,Face recognition started.
2025-03-09,15:02:03,SYSTEM,Face recognition stopped.
2025-03-09,16:59:59,SYSTEM,Face recognition started.
2025-03-09,16:59:59,SYSTEM,Switching to virtual environment.
2025-03-09,16:59:59,SYSTEM,Face recognition started.
2025-03-09,17:00:09,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:09,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:18,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:19,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:19,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:20,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:20,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:20,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:20,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:21,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:21,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:21,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:21,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:21,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:21,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:21,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:22,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:37,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:37,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:37,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:37,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:37,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:37,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:38,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:38,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:38,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:38,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:38,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:39,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:39,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:39,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:39,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:39,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:40,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:40,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:40,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:40,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:40,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:40,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:40,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:41,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:41,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:41,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:41,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:41,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:41,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:41,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:41,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:42,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:42,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:42,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:42,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:42,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:42,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:42,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:43,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:43,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:43,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:43,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:43,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:43,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:43,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:44,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:44,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:44,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:44,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:44,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:44,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:44,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:45,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:45,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:45,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:45,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:45,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:45,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:46,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:46,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:46,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:46,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:46,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:46,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:46,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:47,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:47,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:47,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:47,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:47,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:47,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:47,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:47,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:47,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:48,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:48,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:48,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:48,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:48,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:48,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:48,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:49,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:49,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:00:50,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:16,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:23,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:23,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:23,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:23,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:23,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:24,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:24,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:24,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:24,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:24,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:24,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:25,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:25,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:25,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:25,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:25,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:25,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:26,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:26,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:26,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:26,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:26,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:26,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:26,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:27,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:27,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:27,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:27,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:28,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:28,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:28,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:28,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:28,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:28,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:28,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:29,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:29,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:29,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:29,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:29,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:29,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:29,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:30,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:30,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:30,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:30,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:30,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:30,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:31,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:31,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:31,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:31,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:31,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:31,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:31,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:32,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:33,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:33,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:33,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:33,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:33,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:33,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:33,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:34,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:34,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:34,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:34,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:35,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:35,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:35,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:35,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:35,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:35,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:35,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:35,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:35,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:35,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:36,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:36,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:36,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:50,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:01:52,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:02:04,SYSTEM,Face recognition stopped.
2025-03-09,17:03:34,SYSTEM,Face recognition started.
2025-03-09,17:03:34,SYSTEM,Switching to virtual environment.
2025-03-09,17:03:34,SYSTEM,Face recognition started.
2025-03-09,17:03:39,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:39,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:41,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:42,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:43,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:43,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:43,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:45,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:45,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:45,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:45,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:46,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:46,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:47,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:50,SPOOFING ALERT,High reflection detected! Possible screen use.
2025-03-09,17:03:54,SYSTEM,Face recognition stopped.
